序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID,flag
11,"
                                                                                                    #成都交通路况#18:32时，二环高架：成温射线进城方向车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，西南财大上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 18:32,转发,评论,赞,360安全浏览器,Foeg75peY,0
12,"
                                                                                                    #成都交通路况#18:23时，天府大道：天府立交进城方向车辆排行较长，行驶速度缓慢，请广大驾驶员选择剑南大道，益州大道，红星路，成仁路完成进城转换。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 18:24,1,评论,赞,360安全浏览器,FoecHdXlq,0
13,"
                                                                                                    #成都交通路况#18:17时，二环高架：双楠立交至成温立交内侧车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，家园路上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 18:18,转发,评论,1,360安全浏览器,FoeatyyXC,0
14,"
                                                                                                    #成都交通路况#18:17时，二环高架：双桥子立交至科华立交内侧车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，摩玛城上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 18:17,转发,评论,1,360安全浏览器,Foea7FzhM,0
15,"
                                                                                                    #成都交通路况#??17:48时，成南高速龙泉驿段双向车多缓行，现交警对义和收费站进行临时交通管控，请前往该路段的驾驶员朋友提前进行绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 17:48,转发,1,赞,360安全浏览器,FodYk4nGA,0
16,"
                                                                                                    #成都交通路况#??17:47时，成雅高速出城方向车多缓行，现交警对双流南收费站和双流北收费站进行临时交通管控，请前往该路段的驾驶员朋友提前进行绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 17:47,转发,评论,1,360安全浏览器,FodXCjzBZ,0
17,"
                                                                                                    #成都交通路况#??17:28时，绕城高速：因绕城高速车流量较大通行缓慢，而实施的临时交通管控现已打开。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 17:28,转发,评论,赞,360安全浏览器,FodQcdCCF,0
18,"
                                                                                                    #成都交通路况#??17:24时，二环高架：营门口立交至成温立交外侧清溪西路上行匝道, 临时交通分流结束交通恢复。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 17:24,转发,评论,赞,360安全浏览器,FodOwtPmV,0
19,"
                                                                                                    #成都交通路况#17:24时，二环高架：双楠立交至成温立交内侧家园上行匝道，临时交通分流结束交通恢复。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 17:24,转发,评论,赞,360安全浏览器,FodOrsoVr,0
20,"
                                                                                                    #成都交通路况#??17:20时，因绕城高速车流量大通行缓慢，现对总体流量进行临时交通管控，建议所有货运车辆通过放射性国道、省道、第二绕城高速进行转换绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 17:20,转发,评论,赞,360安全浏览器,FodMVvY9P,0
21,"
                                                                                                    #成都交通路况#17:13时，二环高架：双桥子立交至科华立交内侧摩玛城上行匝道，临时交通分流结束交通恢复。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 17:13,转发,评论,赞,360安全浏览器,FodK1iQSD,0
22,"
                                                                                                    #成都交通路况#??17:09时，因绕城高速车流量大通行缓慢，现对总体流量进行临时交通管控，建议所有货运车辆通过放射性国道、省道、第二绕城高速进行转换绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 17:09,转发,评论,赞,360安全浏览器,FodIq0ou5,0
23,"
                                                                                                    #成都交通路况#??16:59时，绕城高速：因绕城高速车流量较大通行缓慢，现对总体流量进行临时交通管控，除天府收费站、天府收费站和犀浦收费站外，其余各站点货运车辆不能驶入，建议货车驾驶员避开绕城高速提前绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 16:59,转发,评论,1,360安全浏览器,FodEoBYDI,0
24,"
                                                                                                    #成都交通路况#16:50时，二环高架：双楠立交至成温立交内侧车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，家园路上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 16:50,转发,1,赞,360安全浏览器,FodAE3pLp,0
25,"
                                                                                                    #成都交通路况#??16:48时，二环高架：双桥子立交至科华立交内侧车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，摩玛城上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 16:49,转发,1,赞,360安全浏览器,FodAelmii,0
26,"
                                                                                                    #成都交通路况#??16:48时，二环高架：营门口立交至成温立交外侧车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，清溪西路上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 16:48,1,1,赞,360安全浏览器,FodzRkc81,0
27,"
                                                                                                    #成都交通路况# 16:35时，二环高架：成温射线进城方向西南财大上行匝道, 临时交通分流结束交通恢复。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 16:35,转发,1,1,360安全浏览器,Fodut3xxc,0
28,"
                                                                                                    #成都交通路况#16:15时，二环高架：成温射线进城方向车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，西南财大上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 16:15,转发,评论,赞,360安全浏览器,FodmsmPJl,0
29,"
                                                                                                    #成都交通路况#16:07时，三环路：因三环路成渝立交至航天立交辅道车辆排行较长，行驶速度缓慢，现交警部门对成渝立交内侧主出辅的匝道实施临时交通管控，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 16:08,转发,评论,1,360安全浏览器,Fodjxh7wp,0
30,"
                                                                                                    #成都交通路况#15:22时，二环高架：双桥子立交至科华立交内侧摩玛城上行匝道，临时交通分流结束交通恢复。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 15:22,1,1,赞,360安全浏览器,Fod0YfQLh,0
31,"
                                                                                                    #成都交通路况#14:59时，现北星大道，108国道，成金青快速路出城方向车流量较大，请经过该路段的驾驶员谨慎驾驶，并建议计划将途经该路段的驾驶员提前选择绕行。 ????????                                            ", 9月30日 15:00,转发,评论,1,360安全浏览器,FocS1B8VI,0
32,"
                                                                                                    #成都交通路况#14:53时，二环高架：双桥子立交至科华立交内侧车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，摩玛城上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 14:53,1,1,赞,360安全浏览器,FocP3gocv,0
33,"
                                                                                                    #成都交通路况#14:48时，三环路：成渝立交桥上内侧主道交通事故现场已经撤除，交通正在逐步恢复中。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 14:48,转发,1,赞,360安全浏览器,FocN4kG8t,0
34,"
                                                                                                    #成都交通路况# 14:45时，二环高架：成温射线进城方向西南财大上行匝道, 临时交通分流结束交通恢复。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 14:45,1,评论,赞,360安全浏览器,FocM2vZt3,0
35,"
                                                                                                    #成都交通路况#14:32时，三环路：成渝立交桥上内侧主道发生一起交通事故，导致该路段车辆通行缓慢，请途经此处的驾驶员注意避让。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 14:32,转发,评论,赞,360安全浏览器,FocGN9JGJ,0
36,"
                                                                                                    #成都交通路况#14:31时，日月大道二段出城方向文家路路口掉头处的故障车现场已排除，交通正在逐步恢复中，实时路况信息请注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 14:31,1,1,赞,360安全浏览器,FocGasihD,0
37,"
                                                                                                    #成都交通路况#14:30时，二环高架：成温射线进城方向车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，西南财大上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 14:30,转发,评论,2,360安全浏览器,FocFW2gUw,0
38,"
                                                                                                    #成都交通路况#14:11时，日月大道二段出城方向文家路路口掉头处有一辆故障车，导致日月大道进出城方向车辆通行缓慢，请途经此处的驾驶员注意避让。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 14:11,转发,评论,1,360安全浏览器,Focyfjv6Q,0
39,"
                                                                                                    #成都交通路况# 10:30时，二环高架：成温射线进城方向西南财大上行匝道, 临时交通分流结束交通恢复。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 10:30,转发,评论,1,360安全浏览器,Fob6ydeYm,0
40,"
                                                                                                    #成都交通路况#09:24时，二环高架：成温射线进城方向车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，西南财大上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 09:24,转发,1,2,360安全浏览器,FoaFC4Xqh,0
41,"
                                                                                                    #成都交通路况#09:06时，二环高架：双桥子立交至科华立交内侧摩玛城和锦东路上行匝道，临时交通分流结束交通恢复。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 09:07,转发,1,2,360安全浏览器,FoayznIoM,0
42,"
                                                                                                    #成都交通路况# 08:44时，二环高架：成温射线进城方向西南财大上行匝道, 临时交通分流结束交通恢复。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 08:44,转发,1,赞,360安全浏览器,FoapjsxKo,0
43,"
                                                                                                    #成都交通路况#08:255时，二环高架：成温立交至营门口立交内侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 08:25,转发,评论,2,360安全浏览器,FoahM2B2H,0
44,"
                                                                                                    #成都交通路况#08:24时，二环高架：清水河大桥至成温立交内侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 08:24,转发,评论,1,360安全浏览器,FoahfbVMc,0
45,"
                                                                                                    #成都交通路况#08:06时，南大街：桥北路口至博美路口由北向南车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 08:07,转发,评论,2,360安全浏览器,Foaa8D1Tj,0
46,"
                                                                                                    #成都交通路况#08:06时，南大街：成雅零公里进城方向车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 08:06,转发,评论,3,360安全浏览器,Foa9Y1z5l,0
47,"
                                                                                                    #成都交通路况#08:06时，三环路：川藏立交至蓝天立交外侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 08:06,1,1,2,360安全浏览器,Foa9QlGfB,0
48,"
                                                                                                    #成都交通路况#08:05时，三环路：娇子立交至琉璃立交内侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 08:05,转发,评论,2,360安全浏览器,Foa9H9hfg,0
49,"
                                                                                                    #成都交通路况#08:05时，三环路：航天立交至娇子立交内侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 08:05,转发,评论,3,360安全浏览器,Foa9C6V4d,0
50,"
                                                                                                    #成都交通路况#08:05时，三环路：成渝立交至航天立交内侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 08:05,转发,评论,2,360安全浏览器,Foa9wtRAf,0
51,"
                                                                                                    #成都交通路况#08:05时，二环高架：高笋塘路口至北新立交外侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 08:05,转发,评论,2,360安全浏览器,Foa9ov7we,0
52,"
                                                                                                    #成都交通路况#08:04时，二环高架：营门口立交至成温立交外侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 08:04,转发,评论,2,360安全浏览器,Foa9eevqF,0
53,"
                                                                                                    #成都交通路况#08:04时，二环高架：营门口立交至九里堤路口内侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 08:04,转发,评论,3,360安全浏览器,Foa97pOdu,0
54,"
                                                                                                    #成都交通路况#07:57时，二环高架：双桥子立交至科华立交内侧车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，摩玛城和锦东路上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 07:58,转发,评论,3,360安全浏览器,Foa6O63IW,0
55,"
                                                                                                    #成都交通路况#07:57时，二环高架：成温射线进城方向车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，西南财大上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 07:58,转发,评论,2,360安全浏览器,Foa6G6tIs,0
56,"
                                                                                                    #成都交通路况#07:56时，二环高架：双桥子立交至科华立交内侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月30日 07:58,转发,评论,3,360安全浏览器,Foa6E1KvU,0
57,"
                                                                                                    #成都交通路况#18:37时，滨江路：九眼桥至合江亭路口由东向西交通事故现场已经撤除，交通正在逐步恢复中。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 18:37,转发,1,2,360安全浏览器,Fo4RuEqsr,0
58,"
                                                                                                    #成都交通路况#18:36时，人民路：天府立交至人南立交由南向北车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 18:36,转发,1,1,360安全浏览器,Fo4R76tbl,0
59,"
                                                                                                    #成都交通路况#18:34时，滨江路：九眼桥至合江亭路口由东向西发生一起交通事故，导致该路段车辆通行缓慢，请途经此处的驾驶员注意避让。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 18:34,转发,评论,1,360安全浏览器,Fo4Qhmtum,0
60,"
                                                                                                    #成都交通路况#18:19时，南大街：桥北路口至南灯巷路口由南向北车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 18:19,转发,评论,赞,360安全浏览器,Fo4KavgYo,0
61,"
                                                                                                    #成都交通路况#18:17时，二环高架：万达广场至成科华立交内侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 18:17,转发,评论,1,360安全浏览器,Fo4Jipffg,0
62,"
                                                                                                    #成都交通路况#18:14时，绕城高速：接待寺立交至成新蒲立交内侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 18:14,转发,评论,赞,360安全浏览器,Fo4IaFxLn,0
63,"
                                                                                                    #成都交通路况#18:13时，三环路：桂溪立交至娇子立交外侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 18:13,转发,评论,赞,360安全浏览器,Fo4I04pwn,0
64,"
                                                                                                    #成都交通路况#18:09时，三环路：天府立交至桂溪立交外侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 18:09,1,评论,赞,360安全浏览器,Fo4GigLsX,0
65,"
                                                                                                    #成都交通路况#18:08时，三环路：蓝天立交至川藏立交内侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 18:08,转发,评论,赞,360安全浏览器,Fo4FU2D6f,0
66,"
                                                                                                    #成都交通路况#17:52时，三环路：武侯立交至草金立交内侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 17:53,转发,评论,赞,360安全浏览器,Fo4zw6GFK,0
67,"
                                                                                                    #成都交通路况#17:52时，南大街：桥北路口至博美路口由北向南车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 17:52,转发,评论,赞,360安全浏览器,Fo4zntSn4,0
68,"
                                                                                                    #成都交通路况#17:52时，南大街：衣冠庙立交至博美路口由南向北车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 17:52,转发,评论,赞,360安全浏览器,Fo4z9iPsO,0
69,"
                                                                                                    #成都交通路况#17:51时，南大街：成雅零公里进城方向车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 17:51,转发,评论,赞,360安全浏览器,Fo4yO3YPI,0
70,"
                                                                                                    #成都交通路况#17:49时，二环高架：清水河大桥至成温立交内侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 17:49,转发,评论,赞,360安全浏览器,Fo4y4wrBQ,0
71,"
                                                                                                    转发微博                                            ", 9月29日 16:50,转发,评论,赞,360安全浏览器,Fo4a9cBJq,-1
72,"
                                                                                                    转发微博                                            ", 9月29日 14:53,转发,评论,赞,360安全浏览器,Fo3oy9pC9,-1
73,"
                                                                                                    转发微博                                            ", 9月29日 14:49,转发,2,赞,360安全浏览器,Fo3mZd81M,-1
74,"
                                                                                                    转发微博                                            ", 9月29日 14:48,2,评论,3,360安全浏览器,Fo3mqm5NV,-1
75,"
                                                                                                    转发微博                                            ", 9月29日 11:17,转发,1,赞,360安全浏览器,Fo1Z17e6C,-1
76,"
                                                                                                    转发微博                                            ", 9月29日 11:17,转发,评论,赞,360安全浏览器,Fo1YZ2Com,-1
77,"
                                                                                                    转发微博                                            ", 9月29日 11:17,转发,评论,1,360安全浏览器,Fo1YWFUc4,-1
78,"
                                                                                                    转发微博                                            ", 9月29日 11:17,转发,评论,赞,360安全浏览器,Fo1YVexGE,-1
79,"
                                                                                                    转发微博                                            ", 9月29日 11:17,转发,评论,赞,360安全浏览器,Fo1YTajYJ,-1
80,"
                                                                                                    转发微博                                            ", 9月29日 09:45,转发,1,赞,360安全浏览器,Fo1nAkO8A,-1
81,"
                                                                                                    转发微博                                            ", 9月29日 09:44,转发,评论,赞,360安全浏览器,Fo1nk2jPf,-1
82,"
                                                                                                    转发微博                                            ", 9月29日 09:44,1,评论,赞,360安全浏览器,Fo1niz68b,-1
83,"
                                                                                                    转发微博                                            ", 9月29日 09:44,1,评论,赞,360安全浏览器,Fo1nguUE9,-1
84,"
                                                                                                    转发微博                                            ", 9月29日 09:44,转发,评论,赞,360安全浏览器,Fo1ndw0kv,-1
85,"
                                                                                                    转发微博                                            ", 9月29日 09:44,转发,1,赞,360安全浏览器,Fo1nc6FQ1,-1
86,"
                                                                                                    转发微博                                            ", 9月29日 09:44,转发,评论,赞,360安全浏览器,Fo1n9nOZr,-1
87,"
                                                                                                    转发微博                                            ", 9月29日 09:44,转发,评论,赞,360安全浏览器,Fo1n0jju3,-1
88,"
                                                                                                    转发微博                                            ", 9月29日 09:43,转发,评论,赞,360安全浏览器,Fo1mYa7zr,-1
89,"
                                                                                                    转发微博                                            ", 9月29日 09:40,1,评论,赞,360安全浏览器,Fo1lnb9bb,-1
90,"
                                                                                                    转发微博                                            ", 9月29日 09:38,1,评论,赞,360安全浏览器,Fo1kSsYKR,-1
91,"
                                                                                                    转发微博                                            ", 9月29日 09:38,1,评论,赞,360安全浏览器,Fo1kPtC1H,-1
92,"
                                                                                                    转发微博                                            ", 9月29日 09:36,转发,2,1,360安全浏览器,Fo1jO2vgR,-1
93,"
                                                                                                    转发微博                                            ", 9月29日 09:35,转发,评论,1,360安全浏览器,Fo1jKrB7f,-1
94,"
                                                                                                    转发微博                                            ", 9月29日 09:35,转发,评论,1,360安全浏览器,Fo1jI2RWy,-1
95,"
                                                                                                    转发微博                                            ", 9月29日 09:35,转发,评论,1,360安全浏览器,Fo1jGgnCB,-1
96,"
                                                                                                    #成都交通路况#08:51时，二环高架：双桥子立交至科华立交内侧摩玛城和锦东路上行匝道，临时交通分流结束交通恢复。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 08:51,转发,评论,赞,360安全浏览器,Fo11N1fJJ,0
97,"
                                                                                                    #成都交通路况# 08:25时，二环高架：成温射线进城方向西南财大上行匝道, 临时交通分流结束交通恢复。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 08:25,转发,3,赞,360安全浏览器,Fo0RgwWhC,0
98,"
                                                                                                    #成都交通路况#07:52时，二环高架：营门口立交至成温立交外侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 07:52,1,评论,赞,360安全浏览器,Fo0DR736c,0
99,"
                                                                                                    #成都交通路况#07:52时，三环路：羊犀立交至苏坡立交外侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 07:52,1,评论,赞,360安全浏览器,Fo0DItF2R,0
100,"
                                                                                                    #成都交通路况#07:43时，二环高架：双桥子立交至科华立交内侧车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，摩玛城和锦东路上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 07:43,1,评论,赞,360安全浏览器,Fo0A2mhgN,0
101,"
                                                                                                    #成都交通路况#07:37时，二环高架：成温射线进城方向车辆排行较长，行驶速度缓慢，交管部门已采取临时交通管理措施，西南财大上行匝道暂时关闭，请驾驶员朋友绕行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月29日 07:38,转发,1,赞,360安全浏览器,Fo0xScWlz,0
102,"
                                                                                                    #成都交通路况#18:12时，三环l路：成南立交桥内侧桥上发生交通事故，请过往车辆减速慢行。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月28日 18:16,转发,1,赞,360安全浏览器,FnVinhhpl,0
103,"
                                                                                                    #成都交通路况#18:12时，三环路：武侯立交至草金立交内侧车辆排行较长，行驶速度缓慢。实时路况信息请关注百度地图，注意收听省市交通广播FM101.7、FM91.4。 ????????                                            ", 9月28日 18:13,转发,评论,赞,360安全浏览器,FnVheoYt4,0
